distances7
206.6107533063469
137.1442133184032
88.46437588829677
25.106078362256138
56.96937933877039
125.09636035554212
194.5798205076146
264.34367425600243
334.18009155033513
404.091407654366
471.8315377335432
471.8315377335432

