distances6
423.4997624139424
353.61740621188807
304.2919269697934
234.45661027392936
164.79261328339172
95.55945091030316
30.267436213669967
50.040902032644134
117.78981622406677
187.24043840578082
254.77833502870686
254.77833502870686

