distances1
99.39084313530093
29.403908061801992
19.99672810955984
89.9918030545219
159.9906597235418
229.98972571789574
299.9867393448882
369.98510591276556
439.9839310846459
509.9838864533429
577.8061958823217
577.8061958823217

